sample,image,latent_0,latent_1,latent_2,latent_3,latent_4,latent_5,latent_6,latent_7,latent_8,latent_9,latent_10,latent_11,latent_12,latent_13,latent_14,latent_15,latent_16,latent_17,latent_18,latent_19,latent_20,latent_21,latent_22,latent_23,latent_24,latent_25,latent_26,latent_27,latent_28,latent_29,latent_30,latent_31,latent_32,latent_33,latent_34,latent_35,latent_36,latent_37,latent_38,latent_39,latent_40,latent_41,latent_42,latent_43,latent_44,latent_45,latent_46,latent_47,latent_48,latent_49,latent_50,latent_51,latent_52,latent_53,latent_54,latent_55,latent_56,latent_57,latent_58,latent_59,latent_60,latent_61,latent_62,latent_63
3,4,0.16704041,-0.0020457665,0.00060430914,-0.003597986,-0.001419357,-0.00021835044,0.9125699,0.008684011,-1.5079378,-0.5857206,0.18752499,-0.26406115,0.0036757581,2.1064115,-0.0001230035,-0.60110277,-1.1414572,-0.40909362,-0.008737301,-0.7979765,0.56823766,-0.8688296,2.5495565,-0.0085525885,0.50672907,0.19804046,-0.124944925,-1.051575,-1.1100631,0.47154796,0.0025255904,0.0020075738,-0.20768507,-0.4643205,0.00650423,0.009433234,-0.0039815027,-0.006853774,0.0036025476,-0.009988214,0.37901652,-0.21395475,0.28807846,-0.09185618,0.0036080237,-0.005404004,0.122385375,-0.62335086,0.0047515165,0.0043490455,-1.7144572,-0.009987888,-0.0033359337,0.0014629364,-0.01157134,0.016525598,-1.0303376,0.0086763855,0.7542858,-0.9168649,-0.00039283466,0.80428785,0.5707621,-1.3968554
3,4,-0.1884033,0.0002299957,-0.004165409,-0.0007983148,-0.014397013,-0.006863723,0.00804732,-0.006324834,-0.7304369,-0.69340146,0.20656243,-0.22447261,-0.00077726785,0.47072652,0.012450201,2.1552472,1.3327444,-1.091879,0.004368685,-0.5103598,-0.058905743,-0.042494472,-1.3589103,0.005548912,1.0830497,-0.068544075,0.0027912287,1.9301232,-0.28755587,-0.7707726,-0.0007092571,0.014122576,0.5784047,-1.3493357,0.00747134,-0.010699978,-0.00088064,0.0031253872,-0.009484058,-0.0044761193,-0.34073085,2.5218012,-0.5109505,-0.8940898,-0.013821157,-0.011082188,0.3475355,0.25585857,0.010174973,0.0024290197,1.6009363,-0.0054224026,-0.013171799,0.013035441,-0.023901448,0.00814874,-0.90633506,-0.0029779878,0.58722997,-0.6830346,0.0011284463,-0.47997677,1.2675564,-0.15174136
3,4,1.3844477,-0.0015893597,-0.0074269325,0.00956214,0.00578684,0.0033753081,0.007945336,0.004583837,-0.10130264,-0.58092135,-0.324388,0.10453359,0.0023625344,-0.04933746,0.0046723615,-0.4916126,0.1289865,-1.1319506,0.0045857094,-0.5753345,1.0321059,-0.9491917,-1.6730925,0.006802342,2.3458188,1.7403717,-0.6558661,0.37093017,-0.89700794,-0.89326024,-0.0008278331,0.008783842,0.39755002,0.8616321,-0.00025219563,-0.004365813,-0.008964052,-0.0015085293,0.0029089227,-0.009541171,0.8931602,-0.572883,-0.7345301,-1.100227,-0.00866542,0.00028869603,0.4828394,-0.54084873,0.001699334,0.0034737922,-0.13651225,-0.002019687,-0.015296514,0.010761863,0.0028479174,0.0029475917,-0.011705488,0.0006758906,-0.25615644,-0.8291674,-0.0043975087,-0.34052828,2.4390738,-1.2617675
3,4,0.74686307,-0.010524022,-0.0039711655,-0.007494312,-0.00044550467,0.0056867017,-0.20819071,0.0009976849,-0.7686208,-0.65677637,-1.4388845,-1.5294001,0.00075442716,1.6003802,0.003427893,0.8339162,0.6193661,1.7061629,0.0073047504,0.0480655,-0.88826287,-0.43069544,-0.4600865,0.0040090038,1.8901548,1.1107662,0.3269365,-0.048482656,-1.0488169,0.61959547,-0.0024527404,0.00045085046,-1.470788,1.0159832,-0.0044304635,-0.014957297,0.00016961992,-0.00011205295,0.0028382465,0.0030185934,-0.6600393,-0.83785,1.4243106,0.7445443,-0.002450049,0.0062457393,-0.3752234,0.960829,-0.004325893,-0.005298648,-0.8855773,-0.005465662,0.008668151,0.011341959,0.021614753,0.0061830487,-1.0556421,0.0046142247,0.08260824,0.2932831,-0.01084656,-1.4491847,0.10717679,0.6393699
3,4,-0.8254801,0.0025467435,-0.0029474138,-0.008783052,-0.0071665505,-0.00854105,1.2401677,-0.001283139,-2.167155,-0.60322905,0.19395456,1.1005176,-0.0049231704,-0.51344776,0.0075750444,1.5102389,-0.3605027,-0.37807977,0.002964273,0.0932401,-0.0017904267,0.05526847,1.1949768,-0.0049289064,0.31361634,-0.69231486,1.336178,-1.1816684,1.5142477,0.48869485,-0.0038289148,0.003768121,-0.36778912,-1.2394806,-0.004634564,-0.005544142,0.01042103,0.0019007485,0.0039935987,0.00032234157,-1.1973203,0.9159577,0.027223421,-1.3643395,0.00046128314,0.0036467314,-0.52158767,-0.64433736,-0.013808712,0.0032194518,-1.0158197,-0.011246598,-0.0007531927,-0.0010705888,0.010862149,0.001794284,-0.9031877,0.0025396328,0.0025401227,-0.7617977,-0.00043518096,0.25503045,-0.5893386,0.8842692
3,4,-0.96568316,0.0013546869,0.0042554876,-0.0013451613,0.0011379113,-0.006027901,0.4782298,-0.006681773,1.3644167,-0.60385925,-1.187859,1.3051041,-0.0068345303,1.171411,0.0012849662,-0.042905167,-1.2864722,0.78698546,0.0015477389,-1.4105283,-0.19433635,-0.19824365,-0.98619884,0.009350059,0.46476096,-1.7142792,-0.34974936,-0.37852407,-0.5860053,-0.55493265,0.0018661972,0.010996243,-0.8402793,-1.3690003,-0.009015785,-0.015007307,-0.0016160933,-0.003363131,-0.003335474,-0.002349825,-1.9415263,0.6213913,-0.7381203,-0.53565776,-0.012017557,-0.0071681524,-0.90179783,-0.19939981,-0.0019289814,-0.0044972748,-1.6715591,-0.009076114,0.00012655719,-0.005312874,-0.013133422,0.0009313212,-0.14306234,0.0016523935,0.028473763,0.2390762,0.0072085876,-0.84846467,-0.09104849,0.98485416
3,4,1.857877,-0.0036330204,0.0064902427,0.0041104276,0.002090809,0.0031163446,0.73705214,0.0019975663,-0.8210419,-0.52777493,0.26053604,0.15066445,-0.0019591278,-0.52229136,0.0066154357,0.75631064,-0.5293709,-0.96795815,-0.00065264665,-1.0750684,0.94369453,-0.78841215,0.046126053,0.002059999,-1.0202435,0.8600914,-1.3712728,-2.2789364,-0.145686,0.9029508,0.003993337,0.0017081713,0.2963079,0.86355436,-0.008969686,-0.0017780475,0.005508788,-0.0011994079,0.0009483304,-0.013606062,0.60352236,1.9720157,-1.1657635,0.26710552,-0.00354107,-0.0062288735,-0.50954723,-1.7545234,-0.012672333,-0.0005812254,-0.5578248,-0.015107642,-0.0005638134,0.0074608233,-0.018289931,0.0062313983,-0.22455728,0.004841909,0.16942547,0.37553436,0.007681109,-0.9334124,-0.1805476,0.622532
3,4,1.7042979,-0.0035235798,0.002107176,-0.0006219987,-0.0008723801,0.001187854,1.0680506,-0.0005218475,-0.5928204,-0.6163035,-1.6338208,-0.29428393,0.00020502461,1.3986135,0.005462814,0.16820492,-0.9206017,-0.1772345,-0.006146662,-0.6345525,0.3874532,0.7597811,0.4077169,-0.0011239648,-0.87694615,0.39855933,0.37473655,0.19333944,-0.0518023,-0.30333582,0.008917866,0.00332715,-0.7242611,1.0843201,-0.00036992133,0.002284659,-0.0019736383,-0.0005750285,0.005512312,-0.006224008,-0.363276,-1.1599897,1.9607226,-0.41656166,0.002949481,0.0025356077,-1.0869678,-0.5873622,-0.0040673,-0.005008299,-0.84945077,-0.004508558,-0.0017864644,-0.0061892057,-0.010799892,0.009435687,1.1497221,0.007726487,0.5448588,-0.15614167,0.002025812,-0.22789857,-1.949042,1.4856358
3,4,-0.06738632,-0.010779335,-0.0051660873,-0.007189555,-0.004324277,-0.0020751902,1.176347,6.2491745e-05,2.0904741,-0.6118804,-0.29817787,-0.8695041,0.003923915,1.7016113,0.008554921,1.4868155,-0.0073716324,0.61910796,0.0013966616,0.63085055,1.6210274,-0.108842984,0.7542189,0.0070589175,0.79251796,-0.2937221,-0.02260429,0.46112204,0.62955695,-1.6453831,0.003366463,-0.00053639244,0.79341024,0.7973279,0.00017197989,-0.00239129,-0.003050291,-0.0022993144,0.0017357618,-0.004262528,-0.18357521,2.0112042,0.906606,-1.2074038,0.0018113898,-0.003684816,-0.21509255,0.7426258,-0.003262939,0.010165613,0.74554217,-0.0045915344,-0.00556739,0.0020290753,-0.008937933,0.007962946,-0.016163096,-0.00024573877,-0.07840039,-0.58911735,0.0009122677,-0.9410347,-1.1222447,-0.73147947
3,4,-0.48103738,-0.0020254701,-0.008839186,-0.0006075632,-0.020573579,0.0026631742,-0.5645957,-0.0056352634,-0.6194006,-0.5544806,0.83195484,0.72153246,-0.010282167,-0.32138878,0.0074755494,1.6852024,-0.05147489,-1.222055,0.0032904167,0.6652288,0.9339,0.54208034,1.4340084,0.009326532,0.39855802,1.4114131,0.57912743,0.4866826,0.76340616,-0.6518923,-0.0029677916,0.0035713995,0.80694777,-1.8127468,-0.0054733087,-0.005575262,0.0011093523,-0.006964501,-0.0062911417,0.0026974585,0.90325,0.9299589,-0.9068042,-0.13911517,-0.006055036,-0.004290227,0.06490969,-1.5079833,0.0067363884,-0.004176397,0.61775744,-0.009742879,-0.0070211627,0.0031456016,-0.0029212758,0.0025264279,0.27959228,-0.0030511413,1.1122257,-0.23816317,0.007236477,-2.2657523,1.2548512,0.41187328
3,4,0.6298696,-0.0042251023,-0.0010667243,-0.010874402,-0.0028254278,0.0047659646,-1.1754667,0.0093963295,-0.54029757,-0.59260535,-1.3068413,-1.8374106,0.010183759,0.54401207,-0.006219526,0.3882221,-0.71806467,0.1383721,0.0037944745,-0.45770395,-0.83507204,-0.572162,0.7036124,0.0020650234,-0.6132908,0.8154269,0.5412687,1.6834991,-1.4122037,-0.26182315,-0.002754284,-0.011104427,0.7719031,-0.07172832,-0.006698651,-0.0031505972,0.0028876122,-0.0065415986,0.011853783,0.0017986324,2.3644981,0.7137899,-0.42935422,2.3798125,-9.7376294e-05,-0.0051132357,-0.25319362,-0.45316702,0.0047230218,0.001898177,-0.24932209,0.0035365971,0.004795489,0.010935372,0.004582785,0.008092279,-0.5670316,0.003331922,-0.07979813,0.53131264,-0.0040266253,-0.65058625,-0.37465668,-0.36189288
3,4,1.0666685,-0.0044478606,-0.0032524792,-0.010486893,-0.002585142,0.013670437,-0.07045945,-0.006286666,-0.76865566,-0.5794296,0.04686227,-0.6349861,-0.010282226,-0.79465955,0.007467583,0.7098508,-0.4461885,0.07389294,-0.001872763,1.2770027,0.24662384,0.09289004,1.2731481,-0.0011803908,0.44847444,-1.9697952,0.3979619,-0.23394234,1.026744,-1.5052668,-0.002934415,0.0008997135,-0.87675613,-1.5584708,-0.0019444907,-0.0059370007,0.0018474804,-0.0062215603,0.0051115304,0.0033407798,-0.3436103,-0.07560379,1.0981956,-0.3009415,0.0015552593,0.00066414475,0.73067284,-1.7267885,-0.0018239208,0.005614057,0.069770895,-0.006430435,0.0016400442,0.003965104,-0.021320134,0.015041399,0.33645058,0.0025767088,0.90679365,0.4718417,0.0021354808,-0.6343979,1.6671784,-0.7635578
3,4,1.6286738,-0.0005079936,-0.0060320925,0.0021418259,-0.003938811,-0.00069034705,-1.206985,0.0072223535,0.13194057,-0.6772542,-0.106651105,-0.5268096,0.007304632,2.052413,-0.0009765476,-0.14323333,1.3209513,0.12907676,0.003446322,-0.041829295,0.8914176,-0.38211444,0.33372805,0.005132702,1.1632334,1.0320762,1.3339318,1.0188738,0.26224223,0.027651824,0.012383447,-0.0010168254,0.86825824,2.1668646,-0.00050527416,-0.005828879,0.002708626,-0.0015073222,0.005801159,-0.0077807284,-0.72647333,-0.018719986,0.75107133,-0.5373602,-0.0049342727,-0.0039871978,-0.13877185,-0.12579325,-0.0022130664,-0.002506677,0.124108724,-0.0012887638,-0.0031684064,0.0076965746,-0.0011244565,0.008610238,0.62683743,-0.0013362076,0.6170833,-0.21312878,-0.010454928,-0.96301144,-2.1357007,-1.5572118
3,4,1.2415739,0.001632127,0.009063914,0.0035652202,-0.004983591,-0.0012708441,-1.3936341,0.0065230043,-1.3570719,-0.53550327,-1.1817201,-1.0661534,0.009602489,0.5759358,0.000826288,0.09131269,0.63011765,1.2720221,0.00034242123,-2.1975622,-0.9589642,-1.1124669,0.3756505,0.003273015,-1.8179785,0.22067954,-0.69903564,0.105102256,-1.1071823,1.4620318,0.01054393,-0.002364941,-0.59102327,0.37572643,0.004484618,-0.0062881466,0.0007742718,-0.012481499,0.008048384,-0.006700914,-0.19940521,0.8058395,-0.1789525,-0.06644569,0.0013391366,0.00013598055,0.26804048,-1.1782244,-0.0025035366,-0.0026681237,0.99804646,-0.005487007,0.0034436686,0.0025528334,0.005387053,0.0018026545,1.2280356,0.003770927,1.1297157,0.43424308,-2.6707537e-05,0.2060104,-1.6458071,0.2604221
3,4,-0.3211189,-0.0057396432,-0.0036046887,-0.008240147,-0.008152734,-0.0048899846,0.07741871,-0.004078475,0.33251077,-0.57135516,0.40601218,-0.6005814,0.0010007443,0.7561112,0.010257851,1.4564078,0.18604913,-0.15091589,-0.0033676494,0.1880212,0.93830836,0.00872121,-0.4452508,-0.001671846,0.03473108,1.3548572,-1.461543,-0.04973042,0.5614902,0.21412832,-0.014484668,0.002388659,0.47932208,-0.21305959,0.001128926,-0.004533937,-0.0032494431,0.0016094648,-0.00800753,-0.0040514134,1.8173175,1.9099389,1.5159799,0.011401366,0.00021242257,0.00024169218,0.20183723,0.24892305,-0.0010494534,0.0019938648,1.1271927,-0.0049104234,-0.0013826349,0.0018137097,-0.028901592,0.0072815213,-3.1351724,0.009424148,0.5616775,0.26509115,0.0013010148,0.7146,1.0607551,0.07665706
3,4,-1.1547117,0.007092525,0.002879884,0.005882861,0.00018103793,0.0018641478,-1.8389796,0.006173228,0.37544948,-0.53000075,-1.3820572,-1.0062921,0.006670201,1.1991842,-0.0048077432,-1.0058256,-0.73760486,1.0297804,0.0044731535,-0.48502225,1.1080762,0.65158784,0.47950998,-0.007291374,-0.33826026,0.7191674,-0.57251173,-0.27462363,-0.40920806,1.0849731,0.009160933,-0.002851829,-0.62439096,1.6775337,0.0059149917,-0.003960468,-0.011218662,-0.012578032,0.00069075264,-0.0072448035,0.6224364,-1.1919506,-0.007894437,-0.99250233,0.0025041364,1.1995435e-05,0.08750551,-1.4175757,0.011107104,-0.0003711246,-0.14938334,-0.008874908,0.006940239,0.005768368,-0.013657179,0.012800098,0.89008945,0.003436597,0.12790667,-0.3732115,-0.004747019,-0.2056287,0.002881607,-1.7722998
3,4,0.34874436,-0.00026046298,0.009604359,-0.006791452,0.0051847626,0.0062024,0.89074624,0.0026581995,2.310931,-0.5533293,0.4803252,-0.5002393,-0.014015698,2.42839,0.013105033,-0.53417766,-0.07765958,-0.019650027,-0.0033284165,-0.009395085,-0.2210207,-0.4089146,-1.0781754,0.0016530501,0.21156734,-0.4041682,0.30940923,-2.0688415,-0.1548667,0.49318564,0.004154971,0.0072358903,0.6367042,-0.7734137,-0.008547555,0.003157474,-0.0019392055,0.0076248255,0.0020241216,-0.0116104325,-1.1138204,1.2180529,1.2079158,-0.42540047,-0.013598005,-0.010523581,0.8473207,-1.363049,-0.0008915495,-0.0022492446,-0.262984,-0.008140874,-0.0073155677,-0.0011435077,0.004060112,0.005597809,-0.53429204,0.004550224,0.09752309,0.94243485,0.0068692192,-0.5254132,0.073377885,-0.72993547
3,4,-0.22553962,-0.0010789549,0.0066327676,-0.0041852705,-0.0074644247,0.0067032403,0.080518164,0.0071352394,1.037731,-0.6643525,-0.51604223,-1.0816433,0.0009918818,0.42153734,0.002065299,-1.5427195,0.43292812,0.55735916,0.0011106282,-1.0534601,-0.156129,-0.18381442,1.145601,0.0025335988,-0.7679446,1.1648396,-1.8674339,-0.17183454,0.2563906,0.5669393,-0.00393104,-0.00496359,0.060865346,1.2358724,-0.009761459,-0.0017356742,0.00090585835,-0.009472243,0.0064458754,0.0015493225,0.630744,0.97057474,0.61032075,1.9536139,0.0013224538,0.00033762213,-0.9997271,-1.7113492,-0.005052602,-0.0044796374,0.8002768,-0.00550118,0.017362952,-9.0159476e-05,0.0074463114,0.011241599,-0.5840139,0.007396601,0.90557826,0.91230017,0.003494313,0.051486105,-1.4912584,-0.117225446
3,4,0.7682675,0.000542447,-0.00024160929,0.0053643826,0.00081959646,0.0033587539,-0.4238732,0.0023434642,-0.71960497,-0.5868111,-0.5939049,-0.7047159,0.005903005,0.11191641,0.0022119302,0.17702645,0.09920264,1.1588616,0.0039946698,-0.8608851,-0.010217704,-0.8570655,-0.36403736,4.022196e-05,0.55550116,0.35458833,-2.0394843,0.7884018,-1.2599515,-0.3147776,0.0023163334,0.0034102052,-0.56124973,0.45733115,0.0028262949,-0.008059208,-0.0019662678,0.0022917432,0.0005832929,-0.010032072,-1.830042,1.4007727,1.3538601,-0.43110994,-0.0014585676,-0.0045834556,1.1153913,0.21104501,0.011008592,0.00078985654,1.7028899,0.0018453664,-0.01182793,0.00981961,0.0104696825,0.015594645,-2.2284977,0.004595896,0.4852636,1.0394561,0.0016373247,-0.33089173,0.5697126,-1.5918326
30,1,-1.6515906,0.0021016942,0.014932094,-0.0017128456,0.0043946677,-0.00036209216,1.0495596,0.003230921,-0.9588124,1.3267068,0.84170616,0.9836321,-0.0012430996,-0.11700067,-0.0009977836,-0.87459975,-0.42407483,-1.0455625,-0.0005969256,1.3369873,0.06695681,0.43139133,1.107611,0.0004374953,0.52202773,-0.33410233,-1.7025316,1.2359835,0.040297396,-1.9316326,0.0037099551,-0.0039865393,-0.30635488,1.2102528,0.012982532,0.003803052,-0.002318047,-0.0062016402,-0.007101888,-0.010876883,-0.5584034,0.023234256,-0.31145343,0.8583978,0.009517632,-0.00061265565,2.1348026,-0.9014391,0.005655607,0.00538206,0.010798819,-0.004300912,-0.0053901887,0.005636921,0.07389348,0.0031519171,0.14921436,0.0010610819,-0.26479304,-0.94555587,0.003539987,0.22197044,0.3298551,-0.66430944
30,1,-1.8675783,0.0034277262,0.012870321,-0.000725057,-0.0002337126,-0.005462179,-0.6190765,0.008527015,1.2375195,1.3125973,0.33007604,-0.5535693,-0.0037978487,-1.0134318,0.0027596503,0.6166776,-0.46136573,1.0716609,-0.006016638,1.2814114,-0.8842033,0.120550245,0.78439087,-0.0032005934,-1.2372944,0.5393667,-2.1635404,0.36817962,0.45726913,0.367038,0.0021843296,-0.0032660086,1.3144443,-0.96301687,0.016660359,0.011340193,-0.00610075,-0.007451838,0.0025730897,-0.0050158673,-0.13586113,-1.7643043,0.80228925,0.6103497,0.0018092878,-0.0074781207,-0.20545198,-0.1994362,-0.001928864,-0.00049009174,-0.7124979,-0.006762024,-0.0006439453,0.0030442718,0.012357451,0.00048637413,0.33870435,-0.0055691246,-0.45108986,-0.012470085,0.005352455,0.3442105,0.47140884,1.5856045
30,1,-0.32239723,-0.005480201,0.007979739,-0.00032740645,-0.001067292,-0.002168803,-1.5004805,0.014183011,1.1305815,1.3700882,0.8318901,0.2498461,-0.010342517,0.19263756,-0.000695318,-0.36379802,1.5845815,-0.008290954,-0.0035384092,0.015221834,0.14353144,-0.6548824,0.693003,0.0067894934,-1.2275313,0.3417027,-1.7907776,-0.6669723,0.868504,-0.9501101,0.012822866,0.003696356,0.74093705,1.6533062,0.0137032755,0.001224678,0.003119056,-0.004373453,-0.0021840576,-0.012039584,-1.037411,-1.3552972,-1.1506139,-0.5368112,-0.0020623151,0.00084558595,1.622508,-0.16561733,0.0023310725,-0.0014718436,-1.2652209,-0.0053208154,0.0022089183,0.0052118357,0.056659408,-0.001969068,-0.058794796,-0.007260533,-1.4032549,0.2587246,-0.0026689395,-0.41466296,-0.75072885,0.07075809
30,1,0.3511255,-0.011823597,0.0091337,-0.0029617231,0.0007839957,-0.0061699967,0.6311407,0.013528383,0.31747818,1.3691767,-1.4238442,0.066404544,-0.0026277117,-0.986981,0.005015122,0.18023847,1.3342748,-0.24187773,0.013045311,-1.3557584,-0.8345386,-1.0809673,-0.071863405,0.0058788816,0.72831607,-0.84489983,-0.8424188,0.5993922,-0.26335654,0.33192617,0.0064576156,-0.007243909,0.0035343505,0.6630609,-0.0007404471,-0.005226697,0.010976983,-0.008267536,0.010095745,0.011001207,0.94723296,-1.6497611,-1.4806339,0.93205,0.0059371963,0.013649747,-2.0205681,0.8974998,-0.015531377,0.0062002577,0.16181678,-0.016608983,0.018855177,0.006150879,0.0450231,-0.0035285123,-0.95105994,-0.0066688154,-1.1407341,-0.30387807,-0.011390172,-0.2823288,0.37378237,-1.3844215
30,1,-2.4443607,-0.0014352603,0.01770191,-0.0026392583,0.0027755573,-0.007478301,-0.06794781,-0.0002929056,0.552017,1.3051364,1.5442071,-0.4101535,0.0021340577,-0.20586962,-0.00057995133,-0.2608304,-0.5758028,1.4418113,-0.010819456,-0.6818142,-0.59718347,1.0069085,1.2966318,0.0028046789,-0.19207731,-0.5739373,-1.5222372,-0.017958581,0.6880045,0.3066252,0.0026815776,-0.003277639,-0.8729864,1.0788397,0.011640053,0.0010953918,-0.007236193,-0.0068037417,-0.00126894,-0.013711953,0.2576341,1.0582253,-1.1329588,-0.488731,0.009055324,-0.010557051,0.8800939,-0.51011527,0.013347631,0.0066744704,1.0895863,-0.007962151,-0.004658217,0.005710058,0.035055004,0.0008411596,-0.818376,-0.0049651396,0.5560335,0.50390047,-0.001464298,-0.2071988,0.95310694,-0.79648936
30,1,0.06781379,-0.0135952635,0.013730293,-0.00019843876,-0.00021500234,-0.015243221,1.7957252,0.010203078,-0.5202385,1.3619246,-1.5521468,0.12281225,0.01093617,-0.17377013,0.0052109323,0.076874234,1.37653,-1.257763,0.008585937,-1.3816532,-0.8342361,0.16257487,0.22333878,0.0058214003,-0.41977927,0.7676951,-0.9236241,0.26585355,-0.19542629,-0.1918608,0.007558014,-0.006257748,0.8403315,1.5378743,0.009412488,0.0008898191,0.0041741002,-0.0038922797,0.0009779148,-0.0062970784,0.785028,-1.3509854,-0.33138227,-0.1847147,0.007121334,0.013388502,0.83505917,-0.6515917,-0.012444008,0.011170523,0.90291387,-0.015367157,-0.0010864532,0.0076107476,0.024505459,0.00502784,1.984459,-0.0041810554,0.16696739,-0.62853795,-0.0046730107,-0.074245304,1.6126486,-0.45767266
30,1,-0.5200689,-0.0016740179,0.019226085,-0.005972218,-0.0054002376,-0.014465319,1.0987409,-0.012556891,-1.451685,1.3464854,0.19984484,-1.6904624,-0.011554177,-0.014352888,0.008924194,0.41342133,-0.54310036,-0.08266,0.0051785232,-1.4611628,-2.1792028,0.5575405,-0.024685139,0.010545163,-0.44008029,-1.053272,1.5971916,1.3750437,0.49754226,-0.7398499,0.007767816,-0.00084516034,0.24723643,-0.30725408,0.014440173,0.003028972,0.010163272,-0.008673245,-0.002811497,-0.0074839634,0.40925944,0.16709584,-2.3336709,-0.14404938,-0.0075835586,0.0025981306,-0.26592064,-0.61552906,0.0043863747,-0.0021455698,0.10408973,-0.016701559,-0.0072763846,0.013425512,-0.08117997,0.0051801316,0.41053832,-0.011208052,-1.0009441,-0.28473872,0.0032042032,-0.97613657,0.7811758,-0.35705042
30,1,-0.33375245,0.0050527016,0.007541258,-0.007671181,0.0056014475,-2.0528678e-05,1.5115695,0.00909151,-1.3681009,1.3081188,-0.46713686,0.89333504,-0.0007668892,-1.02882,0.0098036155,0.6009933,-0.2641598,-1.0121661,-0.0012825951,0.02602373,-1.2904928,-0.52405936,0.37173235,0.00039423537,1.6422031,-1.4096327,-0.8949759,-0.8092098,-0.91877514,0.9057908,0.00077504665,-0.010402868,0.41003335,-0.3366305,-0.00086116046,-0.0023390427,0.0094800815,-0.0007150922,-0.0023694877,-0.00014668738,-1.0095608,-0.8365299,0.52467495,0.21939638,0.004536925,0.00548795,-0.35529137,-0.6597544,-0.0063744076,0.0014981478,0.05796469,-0.0140348505,0.0024541705,0.00896094,0.04003918,0.0024096791,1.5294629,-0.009312162,-1.8543276,0.43883684,0.010444423,-0.6472613,-0.7986106,1.6195972
30,1,-1.072262,-0.010806921,0.003363303,-0.009888093,0.017090667,0.008811282,0.9812515,0.020702492,0.13506502,1.3116575,0.5311464,-0.14704376,0.0019478807,-0.8477085,-0.014018111,0.038291257,-1.2779905,-0.7748139,0.0051592793,-1.440949,-0.4797853,-0.3821075,0.5508496,-0.003043034,-0.35858226,0.79651845,0.38168463,-1.1311433,0.010067053,1.2467772,0.009777322,-0.013773339,0.8267029,0.63341886,0.002364627,0.002007449,-0.00019697845,-0.0076574604,-0.0015427452,-0.007642927,1.5479155,-0.15834773,-1.3065064,0.6284644,0.009298265,0.00042601582,0.43543372,-1.3484491,0.008564578,0.0054176934,-0.05332852,-0.00474946,0.0018616626,-0.0004959628,0.08315449,0.0023160412,0.21410953,-0.0008902028,-1.2416174,-0.6104753,0.00043686107,0.6455769,-1.7934526,-1.3045851
30,1,-0.75309366,-0.0013888953,0.009885492,0.0038549583,-0.0032734163,-0.011970589,-0.15751499,0.0069467165,0.74670637,1.3249067,-0.24290054,-1.6690502,-0.006314435,-0.68563634,0.006192716,0.45591015,-0.08127664,0.2994804,0.0029923264,0.032738194,-0.4392965,-0.88352704,1.6283492,0.00833431,-0.201863,1.0270194,-1.0731794,0.021553501,0.08957016,-0.5156519,0.004922296,-0.0041275546,-0.14977837,-0.45475605,0.0069023464,0.009184668,-0.0010870788,0.0035598092,0.0016525108,-0.0038451734,1.0992142,-1.7946079,-0.044828083,-0.5614871,-0.0026698671,0.0048075547,-1.2274092,-0.27026817,0.006052958,-0.0016547292,1.8840376,-0.00667643,-0.0057795746,0.00883998,0.056346215,-0.0048017446,-0.74072486,-0.014809685,-1.4484934,1.1657381,0.00052342936,-0.42612758,1.0857965,0.26227325
30,1,-0.16155455,0.004606736,0.011420695,-0.006479172,-0.0022962755,0.0067046643,-0.7471021,0.008142036,0.4263537,1.3419787,0.1658118,0.32078612,-0.019769683,0.7442589,0.0017561074,-0.40435135,1.5876474,-1.783869,0.0028419932,0.6344707,-1.0613743,-0.52526265,0.7857739,0.012786842,2.196415,1.5121162,-0.657889,-0.45478213,0.42078406,-1.3072594,0.0003225645,0.0021915324,-0.4497899,-0.6556776,0.0037036855,0.0012354963,0.0046388526,-0.003508004,-0.0073622204,-0.0051238476,-0.2033354,-0.8918884,0.58751875,0.35249758,0.0007236209,0.005048592,1.2868115,-0.012611914,0.003962338,-0.012851302,-0.5077626,-0.0056316815,0.0058532087,0.006083185,0.019565344,-0.006250916,-0.4045841,-0.0071407687,-0.40042138,1.1009287,0.0013305563,-1.0780852,-1.2612166,0.7008572
30,1,-0.7253075,0.00015668478,0.0032712184,-0.0025544222,-0.0042377207,-0.015134258,-0.5497129,0.007996189,1.5458657,1.3899683,0.09625432,1.2816253,0.0070894975,-0.49386638,-0.005311722,0.7936969,0.84981894,-0.2229105,0.0023026448,-1.2070172,-0.9321768,-0.026289094,0.53234917,-0.011150932,0.23377478,1.8787007,-1.2342535,-0.534955,0.4721263,1.763062,0.011928246,-0.0019870773,0.13687891,0.71429706,0.007945644,-0.0031430125,-0.004202038,-0.0038996846,0.0012938399,-0.012174462,-1.3445438,0.8255702,0.56425077,-0.6060811,0.012755364,-0.00086711626,0.10741096,-0.37770295,-0.0021095704,0.0062688813,-0.1897788,-0.005188197,-0.0025168722,0.0044764187,0.0059066936,0.00631974,1.6384586,-0.0018034521,0.11088343,0.64023817,0.0013194606,0.10098669,1.906324,-0.43607813
